model_name,feature_group,lag_window,hidden_size,lr,epochs,patience,batch_size,target,status,note,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,seq_len,n_test_total,avg_epochs_trained,artifact_path
PatchTST,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.011103561148047447,0.007256187964230776,0.48677248677248675,-1.529178650730337,5286,8,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.010842651128768921,0.007142391987144947,0.5370370370370371,1.257379961828492,5286,17,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.011261200532317162,0.007525102235376835,0.5,0.38473754572087593,5286,24,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.02271636761724949,0.011477092280983925,0.48412698412698413,-0.2660043315766142,5286,36,64,378,18.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.04780168831348419,0.01957751251757145,0.49206349206349204,-1.477026684722294,5286,12,64,378,12.333333333333334,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
Informer,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.011189267970621586,0.007581631187349558,0.47883597883597884,-0.5984103276841061,5286,8,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.011923696845769882,0.00789104774594307,0.5211640211640212,0.3441626377324208,5286,17,64,378,19.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.011338368989527225,0.007685634773224592,0.4894179894179894,-0.6828314239831836,5286,24,64,378,19.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.011275479570031166,0.007539364509284496,0.5529100529100529,0.6976772173395268,5286,36,64,378,17.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.011515339836478233,0.007520362734794617,0.5079365079365079,-0.9080634302920007,5286,12,64,378,15.333333333333334,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_Informer_lag64_h32_lr0.001_e20_p10.pt
